,interviewID,iterationID,interviewer,interviewee,reward,interviewFile
319,6,16,"I'm curious around this, how do you figure out to do this, what you do? So you go to the library, you research stuff, you go and talk to people. How do you know that's the thing to be doing?","I think my whole life is a whole bunch of trial and error, but this is a familiar path that just works. It just does. Creating familiarity with a body of knowledge never hurts conversations with experts in that field.",,Gideon-Patrice-GEI-Transcript.csv
320,6,17,Mm-hmm (affirmative).,Yeah.,,Gideon-Patrice-GEI-Transcript.csv
321,6,18,"So the results you've had and the experiences you've had have reinforced that, that works for you?","Yeah. I mean, there's just something about a combination of conversations and book knowledge. I would be happy to do in person training too, just to familiarize myself with the in dustry as well. But I mean, I'm clear that that works, I'm not clear why that works. I'm clear that it works and I'm open to other ways of learning too.",,Gideon-Patrice-GEI-Transcript.csv
322,6,19,Mm-hmm (affirmative). Can I spin back to something you said a little earlier now?,You go for it.,,Gideon-Patrice-GEI-Transcript.csv
323,6,20,"Explore this whole decision that you're making. You said leaving is doing the right thing, so you've made this decision that you're probably going to leave. And you said, in your words, ""Leaving is doing the right thing."" I'm curious how you know it's the right thing.",What are my parameters for making this decision.,,Gideon-Patrice-GEI-Transcript.csv
324,6,21,More about how you actually know it's the right decision.,How I actually know?,,Gideon-Patrice-GEI-Transcript.csv
325,6,22,I did say I could do the same thing.      ,Okay.  Patri ce:Go on.,,Gideon-Patrice-GEI-Transcript.csv
326,6,23,"So tell me, I -","... Yes, go ahead.",,Gideon-Patrice-GEI-Transcript.csv
327,6,24,"Sorry. It might seem like a obvious question, but go with me here.",Sure.,,Gideon-Patrice-GEI-Transcript.csv
328,6,25,"What's the worst thing about carrying around that albatross and that worry? And then about the financial and the things aren't getting done, and the whole package, w hat's the worst thing about carrying around those concerns and worries?","I think it relates to the things I discovered about time, when we were talking about time. It connotes to me a lack of self respect that I'm not willing to live under. If I'm carrying this stuff around and don't need to, what's that about?",,Gideon-Patrice-GEI-Transcript.csv
329,6,26,"So tell me a little bit more around that. So tell me a little bit more about the self respect, what's so important to you about the self respect aspect?","There are, I guess,  standards I have that I hadn't really thought of as standards, just kind of a conception of self that I have, that if it's not being met, it feels like I'm doing an injustice to myself. And as a parent, I also really want to model for my son and daughter being someone who is okay with themselves, who doesn't have to live under a cloud of shame for not doing the right thing or compromising their values. And I don't know how much they're paying attention to it, but I figure they see a lot, they see everythin g and I'm not prepared to  model what feels like a compromised approach to life for them. It's a [inaudible 00:25:31]. Like, it would be awful to do that.",,Gideon-Patrice-GEI-Transcript.csv
330,6,27,"I can hear how really important it is for you, and that makes total sense that you would wan t to be a good role model for your kids, and you have an idea of what's important to you and what you should be spending your time doing. I'm curious, can you imagine a time or a situation where it would be a good idea to let go of those standards?","Yeah, and as I was describing them, I was also thinking to myself, ""Wow, what a privileged point of view."" But I think there are a couple of situations that come immediately to mind. One, if I were uncertain about whether I'd be able to provide for them,  I might ease up on those standards, that's not the case right now. I'm clear that the situation right now is just one where I'm being less effective than I could be outside of the situation, and so it's just kind of a no brainer. I think of real life and death situations, there may be something to compromise just to get everybody through.",,Gideon-Patrice-GEI-Transcript.csv
331,6,28,"So we'll just pause for a second. We've kind of explored all, a few different parts of that story. Is there any thing else in that particular story you'd like to explore more?",Yeah.,,Gideon-Patrice-GEI-Transcript.csv
332,6,29, what's coming to mind?,"Well, and it's less of the heat thing and more of the opportunity. I think I briefly alluded to this at the very beginning, but because of all of this heat, it finally had things start clicking yesterday that maybe this is the time to just reevaluate everythi ng that I've done. I had given up my lease, my office lease going into this new role and it has been the thing that has been weighing most heavily on me. Like, can I get it back? Should I ask for it back? And I realized yesterday, just walk away from it. Y es, you loved your neighbors, and I really loved the neighbors in the office space, but how cool would it be to just treat this as an opportunity to rewrite everything? And ...",,Gideon-Patrice-GEI-Transcript.csv
333,6,30,What could be the best thing about rewriting everything?,I don 't know yet.,,Gideon-Patrice-GEI-Transcript.csv
334,6,31,This sounds exciting.,"Yeah. Let's talk in a year. But I'll give you an example of how just over the past few months of even being in the situation that I'm ready to walk away from, stepping back has caused me to rethink how I  offer coaching experience. I've like completely redone the office, turned it into a high class experience. Thought       about how, for instance, the best restaurants treat you when you come in, and tried to a crib as much as I could from those models.   And th at's something I never would have done before, never would have done if I had been just kind of stuck on my own as a solopreneur. So even as I complain and undermine everything I've said about respect, it's been a tremendous opportunity to do that. And I'm  thinking to myself, ""Well, if I did that while dealing as much duress as I did, imagine the levels I can take it to just by stepping back and stripping everything away and reconceiving of what I do and why I do it.""",,Gideon-Patrice-GEI-Transcript.csv
335,6,32,"And if you were to do all of that, which sounds exciting to me too, what would be the most delightful thing about doing all of that?","I promise I'm not just copying what you said, but I think doing it for its own delight. I think the way I've been feeling about work for the la st three months has really been a prison for me to look at a lot of things; one of which is, just how much I enjoy the very act of coaching. If I were not dependent on making a living and if that were taken care of, you bet I would be there doing something  like coaching many hours a day just for the sheer joy of it.   And I think I'm truing up the possible sense of delight to my everyday activities, that would be the benefit of doing it. And just figuring out ways to support that delight flooding in, and ha ving people recognize it. And having people, comes back to the first thing I started harping about, just creating room for people to respect themselves and respect what matters to them.",,Gideon-Patrice-GEI-Transcript.csv
336,6,33,"So if you had to choose, and I offered to other people exper iencing, and may be you know the coaching experience is terrific and how it's helping them grow, if you had to choose between that and the delight you get out of it yourself, and the kind of bigger picture of how that coaching interaction can influence stu ff happening, which of those three, if I had to force you to choose, would you choose?","Even though I didn't mention the third one, it would definitely be the third one. It would definitely be the third one. And I remember about a year and a half a go coming to the realization that something had shifted in my view on coaching. When I first started doing it professionally in 2011, 2012, I thought, ""Oh wow, the sky is the limit. I can talk to all kinds of people."" And then finally I realized that you g ot to think about this in terms of your own mortality too. There is a finite number of conversations that you are going to have and man, you got to make it stick.   This is what you're here to do. And I felt an urgency that I had never felt before when the  world seemed like it was my oyster. And you know what, this ties back to the time and respect conversation. I've been coaching less over the last three months than I had before, and that completely messes with the sense of       urgency I started feeling a year  and a half ago to really bring what I have to bring to people who could use it.",,Gideon-Patrice-GEI-Transcript.csv
337,6,34,"So I'm going to go in a slightly different direction, I just wanted to play there for a little bit. When you think about the people you've been waiting for and the CEO there, how do you think they would see themselves in what's happening now? Because with the time thing, with the pay thing, how do you think they see themselves in those situations?","I mean, there isn't much left to the imagination because I've had very candid conversations about this with them. There is a mentality of being the victim of their own poor choices, victim of other people taking advantage of them. When I was talking about being tired of hearing explanations before, that's a lot of what I've heard and a lot of what I really just don't want to hear anymore.",,Gideon-Patrice-GEI-Transcript.csv
338,6,35,"I don't want to repeat where we've gone, so on distinction, is there any way you can see that they had been ... That the situation made sense in how they were talking about  it, other than them being a victim, can you think of any other ways they might have been able to understand it? I'm thinking around here, not really sure what I'm going for, but ...",Would you want to take a sec to ...,,Gideon-Patrice-GEI-Transcript.csv
339,6,36,"Actually, I'm going  to pause then, and ask you if you had any other situations or stories that came up when you were given the prompts? Any other things that you wanted to explore or is it mostly around that incident?",It's the thing with the most energy right now thus far. Yeah. Are you struggling to find grist to explore there?,,Gideon-Patrice-GEI-Transcript.csv
340,6,37,"No, I was just wondering if there was anything else that you had that you wanted to ...",No. This consumes a lot of  right now.,,Gideon-Patrice-GEI-Transcript.csv
341,6,38,"Perfect, that's totally cool. Looking back on the conversation we had, what's occurring to you now that maybe wasn't occurring to you at the beginning? Is there anything else you'd like to explore other than that situation?","Well, when Diana sent the prompts for the initial homework for the conversations at the Growing Edge course, I started writing out things that had nothing to do with this, and I realized, ""Oh wow, here are three situations that are just completely the same, leading to the same realization."" And I went to sleep over afterwards, and I keep on waking up to the same routes, and recognizing that there's always a high around it, but it's just the same thing in different forms. And then I started going bac k and just thinking about what are pivotal moments in my life where I knew myself differently as a result of them?         There's one situation where I found out when I was 10 years old that my mom was ready to divorce my father. And I kept it secret for like s ix months from anyone, including my sister, and that was very impactful. And this was on my brain because I mentioned the colleague that I was really fond of, and basically she had confided to me that she was going to leave, and I was like, ""Oh my God, it's that dynamic all over again. Isn't that funny?""",,Gideon-Patrice-GEI-Transcript.csv
342,6,39,Tell me about what you see as the pattern. What do you see in it?,"Woman confiding split from man or man, woman confiding, split from man in surroundings, and playing dumb about it. And it  just feels like something I don't try to do, but maybe a trap that I fall into occasionally, or a pattern that I fall into-",,Gideon-Patrice-GEI-Transcript.csv
343,6,40,So you're starting to -,... and trap isn't the right word.,,Gideon-Patrice-GEI-Transcript.csv
344,6,41,"Yeah, starting  you can se e the kind of patterns.","And at the time, like when I was nine or 10, however old I was, it was about as traumatic as traumatic can be. A couple of weeks ago it was like, ""Oh, there it goes that thing again."" It was just kind of like, ""Oh, you, yeah . Okay. We're old pals now.""",,Gideon-Patrice-GEI-Transcript.csv
345,6,42,So I want to try one hypothetical with you.,Go for it.,,Gideon-Patrice-GEI-Transcript.csv
346,6,43," If you leave, well, you've said you're going to leave this role and you go back to coaching, and it doesn't work out, what would be the worst thing about that?","Wounded pride maybe, but then figure out something.",,Gideon-Patrice-GEI-Transcript.csv
347,6,44,"So it wouldn't be a really devastating situation, you'd figure out something out of it and ","I mean, I'm really tryin g to take the example seriously. And the idea that it wouldn't work out is just so alien to me that it just doesn't really [inaudible 00:42:21].",,Gideon-Patrice-GEI-Transcript.csv
348,6,45,I was just testing for that for you.,"Yeah. No, because I've been there, done that, and I've ex perienced the wreckage of going in whole hog and thinking this is it, and then ... When I first       jumped in headfirst in 2012, I had a number of clients I gave notice at my final job, before this current one and within days all the clients gave notice too, a nd it's just been up from there, so like been there, done that, I don't ... I'm not worried.",,Gideon-Patrice-GEI-Transcript.csv
349,6,46,This feels like a good place to stop. So I'm going to stop recording now.,"Okay, cool.",,Gideon-Patrice-GEI-Transcript.csv
350,6,47,And we can debrief it a little.,Sure.,,Gideon-Patrice-GEI-Transcript.csv
351,7,1,"REGULAR PRINT IS  KEN, ‘ALL CAPS’ IS JENNIFER THE INTERVIEW BEGAN BY RUNNING  THROUGH A SET OF PROMPTS (TORN, ANGRY, CHANGE, IMPORTANT TO ME, ETC, AND THE TRANSCRIPT STARTS AFTER JENNIFER ASKS  WHICH CARD HE’D LIKE TO TALK ABOUT FIRST)","Oh, they’re all so good How does one enter the stream of such richness I think I’m going to start with ‘torn’ because it’s sort of an umbrella for all the others Um, I grew up in a culture and a time in Midwest  that was fundamentally an either or world And that – that worked to some extent Life was hard, and you either  worked and contributed, or you didn’t, and there were consequences So sure, there  was some –  there was some legitimacy to the consequences of eitheror Um, but, as I left that world, I – and went to the , and – and grew up and all it, it -   it became too simple It became too much of a prison, and – and in later life, I shifted to liberation of bothand But that was a real, that was a – a real shift for me And  although I’d really endorse it now, and enjoy it, as it continues to unfold and emerge there are some real - -  there are some real consequences to bothand That,  that have about them a feeling of torn-ness Um, for instance, um, as I bask in my  new love, and boy, so I bask, I’m – I’m wanting to hold simultaneously, um I’m sorry if I cry sometimes",,Ken-SOI-2014-POST-1.csv
352,7,2,I FIND PEOPLE OFTEN CRY WHEN THEY GET TO THESE IMPORTANT PLACES  FOR THEM,"Yeah, I need to hold simultaneously the – the pain that I experienced in the world that as – as my lover and I are loving each other deeply, uh, I’m – I’m fully there, but I Increasingly can be there only if – if I simultaneously yearn to hold  the pain that, not just people, but the planet is – is feeling So that - - so that I’m not, as I used  to be, on an eitheror basis Sort of I had the illusion of – of being protected from all that stuff that “Oh, I’m, you know, I’m doing the right thing”, and, you know, or  whatever, but, so even though I – I have really shifted from an eitheror world to a  bothand, there’s still within that then is the - - is the  the need to pull in joy and sadness and – and clarity and mystery and I - I just increasingly can’t have one   without the other And it’s – it is so beautiful and so rich",,Ken-SOI-2014-POST-1.csv
353,7,3,"UM, SO THE – THE WORLD THAT YOU’RE DESCRIBING, THAT YOU’VE COME  TO LIVE IN, IS THIS WORLD OF – OF – OF PROFOUND MIXES OF -  EVERYTHING MIXED WITH IT’S OPPOSITE, THINGS MIXED WITH, IT’S SORT OF THAT WHICH YOU USED TO, IN THE PAST, BE ABLE TO SAY, “NO, THAT’S OVER IN THAT CATEGORY, AND WE’RE OVER IN THIS CATEGORY”, UM, BUT YOU DESCRIBE THAT AS TORN, AND  - AND I WONDER WHAT YOU’RE TORN  ABOUT THERE","Um, I – I misspoke What I - what I mean was that it – that the – the uh – let’s see That sometimes  sometimes when – when that which is waiting there that I – that I have excluded within eitheror, but now working to give bothand, its – its like Well, how do… How do I… Fortunately, I have a lover who understands, but, how do I stay simultaneously with – with her deep                loving, and include the pain It – it initially doesn’t feel right I ought to just – just – just be engaging in the  - the beauty, and – and then – then, I say no, I, it’s more     beautiful if I include, if I hold simultaneously in our loving, this pain, this   Part of it is, is that I – I no longer – I’m no longer this individual that sort of walks, you  know, into the store, and so forth I – I seem to be walking through the world as it  really is And, that is so – so profound for me I’m sitting here, looking out my window A the birds that are flocking to the apple tree, as the leaves fall, as Fall comes in, and - and they’re just so beautiful The wind is blowing through the ferns… I’m talking to  you and someone’s dying in Afghanistan, there’s stellar explosions, and it just all is,  and I – I’m just becoming more and more aware of it, and – and sometimes I need to  come back to the mundane world and move through it so, there’s that – somehow  the word ‘Torn’ in there works, somehow But it’s weaving together, it’s – it’s weaving pieces that used to be disparate",,Ken-SOI-2014-POST-1.csv
354,7,4,"THAT’S SORT OF THE OPPOSITE OF TORN, ISN’T IT IT’S SORT OF, UM,  THINGS AS YOU SAID WEAVING, THINGS – THINGS THAT USED TO BE TORN APART ARE COMING BACK TOGETHER IN SOME WAY, FOR YOU","Hmm, maybe that’s it",,Ken-SOI-2014-POST-1.csv
355,7,5,"IT SOUNDS LIKE IT – LIKE THAT MIGHT BE A LOT OF WORK LIKE – LIKE IT ,MIGHT BE – MIGHT BE EXHAUSTING TO SORT OF BE ABLE TO HOLD IT ALL IN, ALL THE TIME DO YOU FIND IT EXHAUSTING","I think what I meant by torn, it – it – it – it increasingly – I – I don’t seem to have any choice about it anymore,  except in some intellectual way And I  - I have  to work with that, and  - and – and – and remember my old ways that are luring me back to, “Well, Ken, just put that in a category, somewhere You don’t – you don’t   have to do that” That’s what I meant by ‘Torn’",,Ken-SOI-2014-POST-1.csv
356,7,6,"UH HUH SO YOU HAVE THIS SENSE THAT – THAT THERE’S A PART OF YOU THAT AUTOMATICALLY DOES THIS, AND IT’S NOT DIFFICULT, AND THEN  THERE’S – THERE’S KIND OS A SIREN CALL BACK TO THE EASIER, MORE  CLEAR WORLD","The illusory easier world Yeah Oh, yeah, that is - - Ooof That’s great",,Ken-SOI-2014-POST-1.csv
357,7,7,CAN YOU TELL ME ABOUT THE – THE – THE – THIS – THIS SORT OF DECISION YOU’RE MAKING ABOUT – ABOUT MOVING FROM THIS ILLUSORY WORLD MORE INTO WHAT YOU’VE CALLED THE WORLD AS IT REALLY IS HOW DO YOU THINK ABOUT MAKING THAT DECISION HOW DO YOU… HOW DO YOU REST WITH YOUR IDEA THAT THE WORLD – THE WORLD AS YOU  USED TO THINK IT REALLY WAS IS LESS SOMEHOW THAN THE WORLD THAT YOU THINK IT REALLY IS NOW I DON’T KNOW IF THAT’S CLEAR,"Um, hmm Um, hmm I – I would, without quibbling, I would just say it’s not less It…  Well, in some evaluative way, it’s just incomplete I’d feel better with the world  incomplete Um, ‘cause I – I’d kind of even move – I – I’m not trying to avoid making judgements I think that’s incumbent on me as a – as I move through this             journey of life, I gotta make judgements based upon  deeper values But, I   don’t wan to be judgemental I – the eitheror world would – I – I was so vulnerable  to being judgemental To being dismissive, arrogant, and male chauv – all that, all that stuff I inherited as a White male, that – that  that kept me in a prison from  being available to things because I was in this – this illusory chasm of White  dominance So – so complete or incomplete works better for me and, um, so let’s   see, your question was how – how to do I hold that",,Ken-SOI-2014-POST-1.csv
358,7,8,"YEAH AND HOW DO YOU GO ABOUT MAKING THE DECISION TO FACE THIS, UM, MORE COMPLETE WORLD, BUT – BUT A WORLD THAT’S ALSO – ALSO SOUNDS LIKE, UM, LIKE – LIKE THERE’S – THERE’S HARDNESS THERE THERE’S, UM, THERE’S PAIN","Well, that’s part of – that’s part of the consequences of choosing bothand And - and    - and  it’s sort of like a ying yang um, I, I just… if – if I want to be fully present, then I have to endorse and embrace this – I have – I – it’s not a burden, I mean, um, I – I have to embrace that what is is, and that includes my deep loving of my women with the  - the –  the pain I just – I don’t have a choice anymore It just is",,Ken-SOI-2014-POST-1.csv
359,7,9,"AND SO YOU ONCE WERE CHOOSING THIS MORE YOU – IT SOUNDS LIKE  YOU WERE GOING DOWN A PATH WHERE YOU WERE WANTING THE BOTH AND, AND – AND WANTING TO MOVE AWAY FROM THE EITHEROR, AND NOW IT’S LESS ABOUT – IT’S LESS ABOUT CHOOSING WHAT TO SEE AND WHAT NOT TO SEE, AND MORE ABOUT, UM, EXPERIENCING WHAT YOU ARE  SEEING","It just… It just – it – when I say startling, I don’t mean dangerous Sometimes I’m startled  by what – what I see that I didn’t see before And - and – and then the – there’s – there’s some burden, but that – what is – what  comes out of that, what emerges out of that, what is so clear about that, is that it’s  not just mine to see or behold, but then there are behavioural and – and choice  consequences I now – moving from needing to do this now, to wanting to do this  now To – to behave differently, to – to behave in a more loving manner It’s – it’s not   an obligation",,Ken-SOI-2014-POST-1.csv
360,7,10,"SO, AS – AS YOUR VISION OF THE WORLD BECOMES BROADER, YOU’RE FINDING THAT VISION MOVES YOU TO – TO BE DIFFERENT, TO ACT IN WAYS THAT ARE MAYBE DIFFERENT FROM WAYS THAT YOU WOULD HAVE  CHOSEN BEFORE , AND THAT – THAT THE WAY YOU ARE DESCRIBING THAT DIFFERENCE IS A MORE LOVING WAY OF BEING IN THE WORLD","It’s – such joy My – tears now are – are not out of sadness, they’re just – I just cry -   I just cry all the time",,Ken-SOI-2014-POST-1.csv
361,7,11,AND IS THIS NEW FOR YOU THIS…,IT’S LIKE…    I lost two children and I never let myself cry like this,,Ken-SOI-2014-POST-1.csv
362,7,12,AND NOW YOUR CRYING SORT OF SOUNDS LIKE OUT OF FULLNESS,"OUT OF JUST…    It is so joyous It is so ecstatic It is so beautiful Even the pain Yeah, just, to  recognise and honour so much pain , it’s such a full feeling of – of  recognising, and it’s not – it’s not categorizing it and pushing if away",,Ken-SOI-2014-POST-1.csv
363,7,13,"YOU’VE BEEN TALKING, SO FAR, ABOUT, UM, ABOUT THIS JOYFUL FEELING,  AND I WONDER WHENTHER THERE’S – WHETHER THERE’S A SENSE THAT  YOU HAVE – WHETHER THERE’S SOMETHING THAT YOU’RE LOST AS YOU’VE GIVEN UP THE EITHEROR, WHETHER THERE’S – WHETHER THERE’S  SOMETHING YOU’VE LOST IN – IN THIS JOURNEY TOWARDS FULLNESS",", You question’s a good one, and again I’m not quibbling Lost  doesn’t quite feel like a fit, for me Um I understand Well, it’s the way of my saying I need to think things through Um The closest I can come to it is the joy I experienced in Kim  Wilbur’s description of – of increasing consciousness in which one integrates all that  is, one transcends, and then starts from that position on a – on a journey So,  nothing’s lost, it just fits differently It’s integrated It has its place Evil has its place Pain has its place It’s sort of ecclesiastical And it, so – so – so, my – my – my   bothand is a – is a journey of integrating and transcending ‘Congruing’ and  deepening Being able to embrace so much more and there’s such joy to that And    never a loss, I think",,Ken-SOI-2014-POST-1.csv
364,7,14,"ONE OF THE THINGS I CAN IMAGINE, UM, I DON’T KNOW, FROM – FROM  WHERE I STAND, I CAN IMAGINE, UH, THAT – THAT WITH THE INTEGRATION  OF ALL OF THESE DICHOTOMIES, THAT THE THING YOU LOSE IS THE, UM,   IS THE PURE UNMIXED EXPRESSION OF ANY OF THEM THE JOY THAT’S UMIXED WITH PAIN, THAT’S SORT OF THE – THE – JUST THE HUE OF JOY BY ITSELF UM, THE HUE OF LOVE WITHOUT THE HUE, I   DON’T KNOW, OPPOSITE OF LOVE, FEAR, ANGER, HATE UM, I’M – I’M  WONDERING WHETHER THAT FEELS RIGHT, TO YOU, OR – OR HOW YOU MAKE SENSE OF THAT","Do you know what a Danish greuk is An example would be, “I’m a selfish Person, but less, and less, and less, and less, and less”, or, “I’m a son of a bitch,  but less, and less, and less, and less, and less”, and I find I’m less selfish, I  - so, if I’m losing something, I’m – I don’t like that word yet, but, I’m -  I’m less of those things that dominated, that were my modus operandi I’m – I’m far more generous, in a – in a non-condescending way I am less fearful I – I fear about things If I see people in danger, I fear for that It’s a - but I’m, I, other than some basic biological sort of behaviour, responses to a car accident, you know, you ju-, I just – I don’t fear death I don’t fear dying The way I would die, I suppose, I wouldn’t want to linger in pain, um I - I don’t fear anymore or worry or restless about not knowing Um, I – I just don’t think about the future anymore in the ways I used to So, I – I – so, if – if the word losing’s in there, somewhere, just – just going, going away, or… I – I’m not sure There – there are those things, because I’m… And when I say I’m so much in the present, it – it – it still is – it fully integrates my past and all kinds of ‘possiblizing’ in the future I am so much in the present So joyful  in the present And simultaneously able to – to really hold and embrace pain and suffering and anxiety                       and – and I’m – I volunteer in a shelter and hospice and I’m a mediator and so I, I – I have placed myself in those social places where I can try and embrace people who – who are in pain and suffering I, I get to have it all",,Ken-SOI-2014-POST-1.csv
365,7,15,"AND YOU SORT OF BE IT ALL, SON’T YOU YOU SORT OF EXPERIENCE IT  ALL IN SOME WAY YOU – YOU TALK ABOUT THIS PRESENT  ORIENTAION, BUT ALSO, UH, AN ORIENTATION THAT’S ABOUT, THAT – THAT  INTEGRATES, UM, PATS AMD – AND FUTURE I – I WONDER IF YOU COULD  TALK ABOUT WHAT YOUR GOALS ARE, EITHER FOR YOURSELF, OR – OR  FOR THE WORK THAT YOU DO, OR SORT OF WHAT – WHAT GOALS YOU’RE  - YOU’RE COMMITED TO, OR HOPING TO BRING TO THE WORLD","Hmm, good question What I’m, what I’m working on – and working sounds so  Effortful, what I’m doing is sort of an exponentially increasing spiral Gee, I wish you   Were here I’d – I’m okay with, um, I’m – I’m being more present in any moment of the  hours, to manifest my increasing understanding of the role joy, as compared to pleasure, has to do in ‘cosmogenesis’ Are you familiar with the work of Ryan Sven, the mathematical cosmologist I don’t know – I don’t know that he coined this term as much as he has  taken paternity for it ( ) Ah, ‘cosmogenesis’ is, as I understand it, is that nanosecond-by-nanosecond emergence of the cosmos It is constantly enfolding, and since I’m in the cosmos, I too, if I don’t resist it and block it off, am unfolding, just by the nature of ‘cosmogenesis’ And in a  sense I co-create that ‘cosmogenesis’ by the choices I make, the way I – the way I choose to be present When I am sleeping, or waking, or using water, or talking to somebody, or assisting somebody, or  walking with my lover hand in hand quietly, or just – or – or touching babies earlobes, or – or – or sensing myself in the Outer Milky Way Galaxy Just wherever I am, um, I – I have choices to make ‘cause I understand it now About how to be present to that which enfolds me, and to which I simultaneously can embrace and fold in I can enfold the cosmos and everything in it It is just such an incredible feeling And so, when I talk to someone in the – the shelters, or I assist someone with mediation, or I  – or I caress someone who is going to die, with my voice or my hands,  that’s ‘cosmogenesis’",,Ken-SOI-2014-POST-1.csv
366,7,16,"AND, SO  BY THE ACT OF YOUR BEING IN THE WORLD, YOU ARE  HELPING THE – THE UNIVERSE BE – COME INTO THE WORLD – IN A MORE  WHOLE, MORE LOVING, WAY","It just is emerging in ways that I – it’s not, it doesn’t insist on being directional, and it’s not, like a pedagogical kind of emptiness and Christ  or something, but… It – the – the difference would be, I, uh, Eric Fromm talked about ’biophilic’ and ‘necrophilic’, and the – the loving of life, but, in the larger sense the loving of universe means loving everything that’s in it Even the Hitlers’ who – you  see, I – I don’t want to get into judgemental – I can judge the behaviour, but even -    even the people who seem to be somehow to cause so much destruction – I – I can abhor what they do, but I need to love them",,Ken-SOI-2014-POST-1.csv
367,7,17,"HOW – HOW DO YOU DO THAT, KEN HOW DO YOU MAKE SENSE OF LOVING PEOPLE WHO DO HORRIBLE THINGS, AND NOT JUDGING THE HORROR I         MEAN, WE LIVE IN A TIME WHERE WE HAVE PLENTY OF EXAMPLES OF  PEOPLE WHO ARE DOING HORRIBLE THINGS","I can judge the doing, I must love the person",,Ken-SOI-2014-POST-1.csv
368,7,18,AND WHY MUST YOU,"I don’t – I don’t exactly… Um, there are – there are those people, some prominent,  maybe thousands, no one will ever know about, who’ve  - who’ve modelled a way of making that distinction, who’ve – who separate the sinner from the sin Whatever -  whatever the religious or philosophical category, so that, no one is excluded from the love of the universe But by the same token, one can be held accountable for  inhibiting the – the emergence of love That’s – that’s accountable And so, if we go back to the word torn, and trying to do bothand, it – it – I can – I can state what I just said, it’s  - it’s not always easy, but – but, I – when I think about Hitler and Saddam  Hussein, I – what I – what I would like to do is simply embrace them, and love them, because I think that lingering in there, somewhere amongst all that hate and then  far, that results in the destruction it does, there – there must still be an ember that -  that needs touching Everything has the right to feel loved Everything That is just  so crucial That’s all I know",,Ken-SOI-2014-POST-1.csv
369,7,19,AND HOW DO YOU KNOW IT,"Um, lastly in my head Lastly in my head It’s   not a logical, intellectual kind of conclusion, it’s a – it’s a – it’s a recognition that just, it – it overwhelms me It just seizes me, and it feels so right  but, I – but, I think of all the pain in the world  that is perpetrated by people who are in pain I – I think back, what if – what if - at  some pivotal point, somebody had seen them with loving eyes, and talked to them with love in their voice, and – and caressed them, surely it would have been  different",,Ken-SOI-2014-POST-1.csv
370,7,20,AND IS THAT THEN PART OF WHAT YOU ARE TRYING TO ACCOMPLISH WANTING TO BE IN THE WORLD TO BE THAT PERSON,"Hmm, I never thought about it I mean, I never put it in words, but, as my lover says, she said, “I watch you” We do lots of things together socially and she said, just this  morning she said to me, “I watched you last night And every –  everybody you reached out to, you reached out with your heart, not your head, and you – you  spoke to what you sense to be essentially important to them, and you massaged and  caressed it And they just blossomed” So, I guess the answer is yes",,Ken-SOI-2014-POST-1.csv
371,7,21,"I – I WONDER IF YOU COULD TALK SOME MORE ABOUT THE – THE WAYS  THAT YOU FEEL PULLED BACK INTO THE EITHEROR SPACE BECAUSE   AS YOU TALK, I AM NOT HEARING SO MUCH THAT GOES WITH THAT PULL I’M HEARING THAT YOU’RE LEARNING TO LIVE IN THE SPACE, UM, IN PART BECAUSE YOU’VE CHOSEN IT, AND NOW IN PART BECAUSE YOU JUST HAVE TO, BECAUSE THAT’S THE SPACE THAT IT IS UM, BUT, I’M  WONDERING ABOUT - I’M WONDERING ABOUT THE PULLS TO THE – THE               OTHER SPACE, FOR YOU, AND HOW YOU MANAGE THEM","Well, there’s always money, isn’t there The quantitative things, I think, still if anything, that can flourish I don’t – I never have really cared about money But, my check my check book on the online banking, I just to be sure that I’ve – that what’s in the checkbook is there And – and, um, I try to keep a minimum on h-, I try to do those mundane banking things As I talk about them, even that has less allure Not that it ever was, but it’s even less than it was Um, I’m a very strong introvert, on the Myers Briggs, and, uh, the cacophony of the world, the noise pollution of the world increasingly irritates, and I – I really get angry about that And so, that part of the world I – I apparently give into, I submit to, and get angry about it instead of learning to incorporate it So, I, that is still an eitheror kind of challenge, for me Um, it’s interesting that you ask that because, when I go back and I try to find something, I find it’s pretty much less so Um… Hmm",,Ken-SOI-2014-POST-1.csv
